"PV.power_kW","GMT.Date","Date"
177.82,2018-04-22 16:38:41,2018-04-22 09:38:41
175.98,2018-04-22 16:38:47,2018-04-22 09:38:47
172.72,2018-04-22 16:38:49,2018-04-22 09:38:49
175.34,2018-04-22 16:38:50,2018-04-22 09:38:50
172.35,2018-04-22 16:38:53,2018-04-22 09:38:53
171.63,2018-04-22 16:39:02,2018-04-22 09:39:02
167.7,2018-04-22 16:39:12,2018-04-22 09:39:12
162.68,2018-04-22 16:39:13,2018-04-22 09:39:13
155.88,2018-04-22 16:39:34,2018-04-22 09:39:34
161.7,2018-04-22 16:39:59,2018-04-22 09:39:59
161.07,2018-04-22 16:40:00,2018-04-22 09:40:00
154.96,2018-04-22 16:40:42,2018-04-22 09:40:42
147.59,2018-04-22 16:40:55,2018-04-22 09:40:55
143.19,2018-04-22 16:41:26,2018-04-22 09:41:26
140.83,2018-04-22 16:41:27,2018-04-22 09:41:27
142.44,2018-04-22 16:41:28,2018-04-22 09:41:28
141.04,2018-04-22 16:41:29,2018-04-22 09:41:29
143.63,2018-04-22 16:41:31,2018-04-22 09:41:31
145.85,2018-04-22 16:41:42,2018-04-22 09:41:42
152.61,2018-04-22 16:41:49,2018-04-22 09:41:49
153.71,2018-04-22 16:41:57,2018-04-22 09:41:57
155.91,2018-04-22 16:42:03,2018-04-22 09:42:03
153.2,2018-04-22 16:42:07,2018-04-22 09:42:07
156.27,2018-04-22 16:42:10,2018-04-22 09:42:10
150.44,2018-04-22 16:42:41,2018-04-22 09:42:41
153.4,2018-04-22 16:42:55,2018-04-22 09:42:55
153.3,2018-04-22 16:43:00,2018-04-22 09:43:00
149.64,2018-04-22 16:43:02,2018-04-22 09:43:02
151.47,2018-04-22 16:43:06,2018-04-22 09:43:06
148.82,2018-04-22 16:43:08,2018-04-22 09:43:08
148.48,2018-04-22 16:43:12,2018-04-22 09:43:12
144.83,2018-04-22 16:43:13,2018-04-22 09:43:13
146.76,2018-04-22 16:43:14,2018-04-22 09:43:14
142.19,2018-04-22 16:43:15,2018-04-22 09:43:15
142.19,2018-04-22 16:43:16,2018-04-22 09:43:16
146.51,2018-04-22 16:43:17,2018-04-22 09:43:17
147.33,2018-04-22 16:43:20,2018-04-22 09:43:20
143.39,2018-04-22 16:43:21,2018-04-22 09:43:21
144.1,2018-04-22 16:43:28,2018-04-22 09:43:28
139.92,2018-04-22 16:43:31,2018-04-22 09:43:31
142.49,2018-04-22 16:43:35,2018-04-22 09:43:35
139.24,2018-04-22 16:43:47,2018-04-22 09:43:47
145.58,2018-04-22 16:44:10,2018-04-22 09:44:10
141.51,2018-04-22 16:44:20,2018-04-22 09:44:20
139.48,2018-04-22 16:44:38,2018-04-22 09:44:38
134.04,2018-04-22 16:44:44,2018-04-22 09:44:44
130.87,2018-04-22 16:44:59,2018-04-22 09:44:59
130.87,2018-04-22 16:45:00,2018-04-22 09:45:00
128.12,2018-04-22 16:45:02,2018-04-22 09:45:02
130.05,2018-04-22 16:45:05,2018-04-22 09:45:05
123.58,2018-04-22 16:45:22,2018-04-22 09:45:22
127.05,2018-04-22 16:45:50,2018-04-22 09:45:50
134.55,2018-04-22 16:46:00,2018-04-22 09:46:00
141.32,2018-04-22 16:46:46,2018-04-22 09:46:46
150.37,2018-04-22 16:47:01,2018-04-22 09:47:01
149.52,2018-04-22 16:47:02,2018-04-22 09:47:02
153.97,2018-04-22 16:47:05,2018-04-22 09:47:05
162.39,2018-04-22 16:47:23,2018-04-22 09:47:23
165,2018-04-22 16:47:31,2018-04-22 09:47:31
173.16,2018-04-22 16:47:39,2018-04-22 09:47:39
173.54,2018-04-22 16:47:43,2018-04-22 09:47:43
179.06,2018-04-22 16:47:46,2018-04-22 09:47:46
188.03,2018-04-22 16:48:01,2018-04-22 09:48:01
186.93,2018-04-22 16:48:18,2018-04-22 09:48:18
190.45,2018-04-22 16:48:23,2018-04-22 09:48:23
190.21,2018-04-22 16:48:27,2018-04-22 09:48:27
195.91,2018-04-22 16:48:29,2018-04-22 09:48:29
193.2,2018-04-22 16:48:41,2018-04-22 09:48:41
190.7,2018-04-22 16:48:44,2018-04-22 09:48:44
194.29,2018-04-22 16:48:52,2018-04-22 09:48:52
199.27,2018-04-22 16:48:53,2018-04-22 09:48:53
200.18,2018-04-22 16:48:56,2018-04-22 09:48:56
203.13,2018-04-22 16:48:58,2018-04-22 09:48:58
207.51,2018-04-22 16:49:04,2018-04-22 09:49:04
212.54,2018-04-22 16:49:09,2018-04-22 09:49:09
211.15,2018-04-22 16:49:12,2018-04-22 09:49:12
215.12,2018-04-22 16:49:14,2018-04-22 09:49:14
216.86,2018-04-22 16:49:21,2018-04-22 09:49:21
219.72,2018-04-22 16:49:24,2018-04-22 09:49:24
219.07,2018-04-22 16:49:26,2018-04-22 09:49:26
215.14,2018-04-22 16:49:27,2018-04-22 09:49:27
215.14,2018-04-22 16:49:28,2018-04-22 09:49:28
221.54,2018-04-22 16:49:30,2018-04-22 09:49:30
220.92,2018-04-22 16:49:41,2018-04-22 09:49:41
222.53,2018-04-22 16:49:43,2018-04-22 09:49:43
221.66,2018-04-22 16:49:44,2018-04-22 09:49:44
226.45,2018-04-22 16:49:46,2018-04-22 09:49:46
224.41,2018-04-22 16:49:49,2018-04-22 09:49:49
228.1,2018-04-22 16:49:51,2018-04-22 09:49:51
227.74,2018-04-22 16:49:56,2018-04-22 09:49:56
225.02,2018-04-22 16:49:57,2018-04-22 09:49:57
225.89,2018-04-22 16:49:59,2018-04-22 09:49:59
228.28,2018-04-22 16:50:00,2018-04-22 09:50:00
233.12,2018-04-22 16:50:12,2018-04-22 09:50:12
233.17,2018-04-22 16:50:17,2018-04-22 09:50:17
228.29,2018-04-22 16:50:20,2018-04-22 09:50:20
235.56,2018-04-22 16:50:42,2018-04-22 09:50:42
239.05,2018-04-22 16:50:45,2018-04-22 09:50:45
240.35,2018-04-22 16:50:48,2018-04-22 09:50:48
248.95,2018-04-22 16:50:57,2018-04-22 09:50:57
248.65,2018-04-22 16:51:09,2018-04-22 09:51:09
252.79,2018-04-22 16:51:12,2018-04-22 09:51:12
253.43,2018-04-22 16:51:14,2018-04-22 09:51:14
257.48,2018-04-22 16:51:18,2018-04-22 09:51:18
255.43,2018-04-22 16:51:30,2018-04-22 09:51:30
257.71,2018-04-22 16:51:36,2018-04-22 09:51:36
253.73,2018-04-22 16:51:37,2018-04-22 09:51:37
253.73,2018-04-22 16:51:38,2018-04-22 09:51:38
250.19,2018-04-22 16:51:39,2018-04-22 09:51:39
248.45,2018-04-22 16:51:43,2018-04-22 09:51:43
244.42,2018-04-22 16:51:47,2018-04-22 09:51:47
244.81,2018-04-22 16:51:49,2018-04-22 09:51:49
247.95,2018-04-22 16:51:50,2018-04-22 09:51:50
247.91,2018-04-22 16:51:53,2018-04-22 09:51:53
244.59,2018-04-22 16:51:55,2018-04-22 09:51:55
241.5,2018-04-22 16:52:16,2018-04-22 09:52:16
245.57,2018-04-22 16:52:22,2018-04-22 09:52:22
239.39,2018-04-22 16:52:28,2018-04-22 09:52:28
235.99,2018-04-22 16:52:29,2018-04-22 09:52:29
235.99,2018-04-22 16:52:31,2018-04-22 09:52:31
225.15,2018-04-22 16:52:35,2018-04-22 09:52:35
225.53,2018-04-22 16:52:37,2018-04-22 09:52:37
218.13,2018-04-22 16:52:40,2018-04-22 09:52:40
218.53,2018-04-22 16:52:42,2018-04-22 09:52:42
207.21,2018-04-22 16:52:45,2018-04-22 09:52:45
206.98,2018-04-22 16:52:50,2018-04-22 09:52:50
203.71,2018-04-22 16:52:52,2018-04-22 09:52:52
199.4,2018-04-22 16:52:53,2018-04-22 09:52:53
191.96,2018-04-22 16:53:01,2018-04-22 09:53:01
185.96,2018-04-22 16:53:11,2018-04-22 09:53:11
186.37,2018-04-22 16:53:19,2018-04-22 09:53:19
189.22,2018-04-22 16:53:25,2018-04-22 09:53:25
192.28,2018-04-22 16:53:27,2018-04-22 09:53:27
192.61,2018-04-22 16:53:29,2018-04-22 09:53:29
197.24,2018-04-22 16:53:31,2018-04-22 09:53:31
200.8,2018-04-22 16:53:38,2018-04-22 09:53:38
208.16,2018-04-22 16:53:42,2018-04-22 09:53:42
207.05,2018-04-22 16:53:50,2018-04-22 09:53:50
203.14,2018-04-22 16:53:53,2018-04-22 09:53:53
207.07,2018-04-22 16:54:03,2018-04-22 09:54:03
212.46,2018-04-22 16:54:06,2018-04-22 09:54:06
210.49,2018-04-22 16:54:14,2018-04-22 09:54:14
213.71,2018-04-22 16:54:16,2018-04-22 09:54:16
216.31,2018-04-22 16:54:27,2018-04-22 09:54:27
219.51,2018-04-22 16:54:29,2018-04-22 09:54:29
223.41,2018-04-22 16:54:37,2018-04-22 09:54:37
223.01,2018-04-22 16:54:41,2018-04-22 09:54:41
231.66,2018-04-22 16:54:49,2018-04-22 09:54:49
231.6,2018-04-22 16:54:52,2018-04-22 09:54:52
235.93,2018-04-22 16:54:55,2018-04-22 09:54:55
236.87,2018-04-22 16:54:59,2018-04-22 09:54:59
236.73,2018-04-22 16:55:00,2018-04-22 09:55:00
234.96,2018-04-22 16:55:12,2018-04-22 09:55:12
236.37,2018-04-22 16:55:14,2018-04-22 09:55:14
228.59,2018-04-22 16:55:21,2018-04-22 09:55:21
227.87,2018-04-22 16:55:24,2018-04-22 09:55:24
223.81,2018-04-22 16:55:25,2018-04-22 09:55:25
222.21,2018-04-22 16:55:27,2018-04-22 09:55:27
219.1,2018-04-22 16:55:28,2018-04-22 09:55:28
217.9,2018-04-22 16:55:30,2018-04-22 09:55:30
220.81,2018-04-22 16:55:32,2018-04-22 09:55:32
220.17,2018-04-22 16:55:33,2018-04-22 09:55:33
225.56,2018-04-22 16:55:34,2018-04-22 09:55:34
225.23,2018-04-22 16:55:38,2018-04-22 09:55:38
228.96,2018-04-22 16:55:39,2018-04-22 09:55:39
231.86,2018-04-22 16:55:44,2018-04-22 09:55:44
235.44,2018-04-22 16:55:45,2018-04-22 09:55:45
237.68,2018-04-22 16:55:51,2018-04-22 09:55:51
241.4,2018-04-22 16:55:53,2018-04-22 09:55:53
241.22,2018-04-22 16:55:55,2018-04-22 09:55:55
246.39,2018-04-22 16:55:57,2018-04-22 09:55:57
247.2,2018-04-22 16:56:02,2018-04-22 09:56:02
250.15,2018-04-22 16:56:03,2018-04-22 09:56:03
252.98,2018-04-22 16:56:11,2018-04-22 09:56:11
256.65,2018-04-22 16:56:12,2018-04-22 09:56:12
253.49,2018-04-22 16:56:22,2018-04-22 09:56:22
250.26,2018-04-22 16:56:23,2018-04-22 09:56:23
250.26,2018-04-22 16:56:25,2018-04-22 09:56:25
244.96,2018-04-22 16:56:26,2018-04-22 09:56:26
244.69,2018-04-22 16:56:32,2018-04-22 09:56:32
239.92,2018-04-22 16:56:34,2018-04-22 09:56:34
242.49,2018-04-22 16:56:38,2018-04-22 09:56:38
241.11,2018-04-22 16:56:44,2018-04-22 09:56:44
247.9,2018-04-22 16:56:51,2018-04-22 09:56:51
247.57,2018-04-22 16:56:53,2018-04-22 09:56:53
254.79,2018-04-22 16:56:59,2018-04-22 09:56:59
253.21,2018-04-22 16:57:02,2018-04-22 09:57:02
247.63,2018-04-22 16:57:05,2018-04-22 09:57:05
251.55,2018-04-22 16:57:11,2018-04-22 09:57:11
255.62,2018-04-22 16:57:12,2018-04-22 09:57:12
257.67,2018-04-22 16:57:18,2018-04-22 09:57:18
268.48,2018-04-22 16:57:33,2018-04-22 09:57:33
271.67,2018-04-22 16:57:35,2018-04-22 09:57:35
272.69,2018-04-22 16:57:45,2018-04-22 09:57:45
265.29,2018-04-22 16:57:50,2018-04-22 09:57:50
267.01,2018-04-22 16:57:52,2018-04-22 09:57:52
262.22,2018-04-22 16:57:56,2018-04-22 09:57:56
257.47,2018-04-22 16:57:57,2018-04-22 09:57:57
248.66,2018-04-22 16:57:58,2018-04-22 09:57:58
245.72,2018-04-22 16:58:04,2018-04-22 09:58:04
251.43,2018-04-22 16:58:09,2018-04-22 09:58:09
248.2,2018-04-22 16:58:19,2018-04-22 09:58:19
248.59,2018-04-22 16:58:22,2018-04-22 09:58:22
242.35,2018-04-22 16:58:26,2018-04-22 09:58:26
242.75,2018-04-22 16:58:38,2018-04-22 09:58:38
248.69,2018-04-22 16:58:42,2018-04-22 09:58:42
244.32,2018-04-22 16:58:47,2018-04-22 09:58:47
234.97,2018-04-22 16:58:48,2018-04-22 09:58:48
233.6,2018-04-22 16:58:52,2018-04-22 09:58:52
238.48,2018-04-22 16:58:54,2018-04-22 09:58:54
244.46,2018-04-22 16:59:02,2018-04-22 09:59:02
248.46,2018-04-22 16:59:04,2018-04-22 09:59:04
248.79,2018-04-22 16:59:08,2018-04-22 09:59:08
251.95,2018-04-22 16:59:09,2018-04-22 09:59:09
254.43,2018-04-22 16:59:14,2018-04-22 09:59:14
258.66,2018-04-22 16:59:17,2018-04-22 09:59:17
258.64,2018-04-22 16:59:26,2018-04-22 09:59:26
263.46,2018-04-22 16:59:29,2018-04-22 09:59:29
263.83,2018-04-22 16:59:32,2018-04-22 09:59:32
268.2,2018-04-22 16:59:35,2018-04-22 09:59:35
268.89,2018-04-22 16:59:38,2018-04-22 09:59:38
274.1,2018-04-22 16:59:42,2018-04-22 09:59:42
275.22,2018-04-22 16:59:44,2018-04-22 09:59:44
282.03,2018-04-22 16:59:50,2018-04-22 09:59:50
283.79,2018-04-22 16:59:59,2018-04-22 09:59:59
285.11,2018-04-22 17:00:00,2018-04-22 10:00:00
283.16,2018-04-22 17:00:06,2018-04-22 10:00:06
279.61,2018-04-22 17:00:08,2018-04-22 10:00:08
279.84,2018-04-22 17:00:11,2018-04-22 10:00:11
257.33,2018-04-22 17:00:17,2018-04-22 10:00:17
258.06,2018-04-22 17:00:19,2018-04-22 10:00:19
253.55,2018-04-22 17:00:21,2018-04-22 10:00:21
250.24,2018-04-22 17:00:36,2018-04-22 10:00:36
246.41,2018-04-22 17:00:37,2018-04-22 10:00:37
248.09,2018-04-22 17:00:40,2018-04-22 10:00:40
243.69,2018-04-22 17:00:43,2018-04-22 10:00:43
245.63,2018-04-22 17:00:46,2018-04-22 10:00:46
242.33,2018-04-22 17:00:57,2018-04-22 10:00:57
251.21,2018-04-22 17:01:05,2018-04-22 10:01:05
247.68,2018-04-22 17:01:13,2018-04-22 10:01:13
242.74,2018-04-22 17:01:15,2018-04-22 10:01:15
236.21,2018-04-22 17:01:27,2018-04-22 10:01:27
239.38,2018-04-22 17:01:32,2018-04-22 10:01:32
245.2,2018-04-22 17:01:35,2018-04-22 10:01:35
244.51,2018-04-22 17:01:37,2018-04-22 10:01:37
247.58,2018-04-22 17:01:39,2018-04-22 10:01:39
248.25,2018-04-22 17:01:48,2018-04-22 10:01:48
253.11,2018-04-22 17:01:49,2018-04-22 10:01:49
247.27,2018-04-22 17:01:55,2018-04-22 10:01:55
240.88,2018-04-22 17:01:57,2018-04-22 10:01:57
240.78,2018-04-22 17:01:59,2018-04-22 10:01:59
235.57,2018-04-22 17:02:02,2018-04-22 10:02:02
236.41,2018-04-22 17:02:03,2018-04-22 10:02:03
229.95,2018-04-22 17:02:04,2018-04-22 10:02:04
224.94,2018-04-22 17:02:12,2018-04-22 10:02:12
225.35,2018-04-22 17:02:15,2018-04-22 10:02:15
221.97,2018-04-22 17:02:17,2018-04-22 10:02:17
224.2,2018-04-22 17:02:23,2018-04-22 10:02:23
224.31,2018-04-22 17:02:25,2018-04-22 10:02:25
232.43,2018-04-22 17:02:31,2018-04-22 10:02:31
232.19,2018-04-22 17:02:35,2018-04-22 10:02:35
239.84,2018-04-22 17:02:42,2018-04-22 10:02:42
233.81,2018-04-22 17:02:44,2018-04-22 10:02:44
233.71,2018-04-22 17:02:46,2018-04-22 10:02:46
229.85,2018-04-22 17:02:47,2018-04-22 10:02:47
232.22,2018-04-22 17:02:49,2018-04-22 10:02:49
230.75,2018-04-22 17:02:54,2018-04-22 10:02:54
225.35,2018-04-22 17:02:57,2018-04-22 10:02:57
223.99,2018-04-22 17:03:01,2018-04-22 10:03:01
220.85,2018-04-22 17:03:02,2018-04-22 10:03:02
218.04,2018-04-22 17:03:07,2018-04-22 10:03:07
222.32,2018-04-22 17:03:11,2018-04-22 10:03:11
226.06,2018-04-22 17:03:13,2018-04-22 10:03:13
225.51,2018-04-22 17:03:17,2018-04-22 10:03:17
231.74,2018-04-22 17:03:19,2018-04-22 10:03:19
232.22,2018-04-22 17:03:22,2018-04-22 10:03:22
235.93,2018-04-22 17:03:23,2018-04-22 10:03:23
240.44,2018-04-22 17:03:30,2018-04-22 10:03:30
245.51,2018-04-22 17:03:35,2018-04-22 10:03:35
244.97,2018-04-22 17:03:36,2018-04-22 10:03:36
250.17,2018-04-22 17:03:39,2018-04-22 10:03:39
251.98,2018-04-22 17:03:43,2018-04-22 10:03:43
255.03,2018-04-22 17:03:46,2018-04-22 10:03:46
254.24,2018-04-22 17:03:48,2018-04-22 10:03:48
258.65,2018-04-22 17:03:50,2018-04-22 10:03:50
265.74,2018-04-22 17:03:59,2018-04-22 10:03:59
265.11,2018-04-22 17:04:00,2018-04-22 10:04:00
270.77,2018-04-22 17:04:02,2018-04-22 10:04:02
270.49,2018-04-22 17:04:04,2018-04-22 10:04:04
273.8,2018-04-22 17:04:06,2018-04-22 10:04:06
275.94,2018-04-22 17:04:10,2018-04-22 10:04:10
279.59,2018-04-22 17:04:12,2018-04-22 10:04:12
279.68,2018-04-22 17:04:14,2018-04-22 10:04:14
285.33,2018-04-22 17:04:21,2018-04-22 10:04:21
288.35,2018-04-22 17:04:23,2018-04-22 10:04:23
287.77,2018-04-22 17:04:25,2018-04-22 10:04:25
293.7,2018-04-22 17:04:26,2018-04-22 10:04:26
294.93,2018-04-22 17:04:32,2018-04-22 10:04:32
299.86,2018-04-22 17:04:34,2018-04-22 10:04:34
300.83,2018-04-22 17:04:37,2018-04-22 10:04:37
303.94,2018-04-22 17:04:38,2018-04-22 10:04:38
304.94,2018-04-22 17:04:41,2018-04-22 10:04:41
310.85,2018-04-22 17:04:45,2018-04-22 10:04:45
310.94,2018-04-22 17:04:49,2018-04-22 10:04:49
316.7,2018-04-22 17:04:50,2018-04-22 10:04:50
319.6,2018-04-22 17:04:57,2018-04-22 10:04:57
322.32,2018-04-22 17:04:59,2018-04-22 10:04:59
322.85,2018-04-22 17:05:00,2018-04-22 10:05:00
328.83,2018-04-22 17:05:10,2018-04-22 10:05:10
328.9,2018-04-22 17:05:14,2018-04-22 10:05:14
326.16,2018-04-22 17:05:17,2018-04-22 10:05:17
328.53,2018-04-22 17:05:21,2018-04-22 10:05:21
318.22,2018-04-22 17:05:29,2018-04-22 10:05:29
318.84,2018-04-22 17:05:30,2018-04-22 10:05:30
312.14,2018-04-22 17:05:32,2018-04-22 10:05:32
309.71,2018-04-22 17:05:36,2018-04-22 10:05:36
317.39,2018-04-22 17:05:41,2018-04-22 10:05:41
317.32,2018-04-22 17:05:45,2018-04-22 10:05:45
312.01,2018-04-22 17:05:47,2018-04-22 10:05:47
297.87,2018-04-22 17:06:02,2018-04-22 10:06:02
304.4,2018-04-22 17:06:08,2018-04-22 10:06:08
301.95,2018-04-22 17:06:16,2018-04-22 10:06:16
296.27,2018-04-22 17:06:18,2018-04-22 10:06:18
291.41,2018-04-22 17:06:34,2018-04-22 10:06:34
285.85,2018-04-22 17:06:36,2018-04-22 10:06:36
285.21,2018-04-22 17:06:39,2018-04-22 10:06:39
278.22,2018-04-22 17:06:41,2018-04-22 10:06:41
274.61,2018-04-22 17:06:44,2018-04-22 10:06:44
273.94,2018-04-22 17:06:46,2018-04-22 10:06:46
269.3,2018-04-22 17:06:47,2018-04-22 10:06:47
272.87,2018-04-22 17:06:50,2018-04-22 10:06:50
269.09,2018-04-22 17:06:54,2018-04-22 10:06:54
263.72,2018-04-22 17:06:57,2018-04-22 10:06:57
264.66,2018-04-22 17:06:58,2018-04-22 10:06:58
254.39,2018-04-22 17:07:01,2018-04-22 10:07:01
254.53,2018-04-22 17:07:02,2018-04-22 10:07:02
251.05,2018-04-22 17:07:03,2018-04-22 10:07:03
248.76,2018-04-22 17:07:07,2018-04-22 10:07:07
252.65,2018-04-22 17:07:10,2018-04-22 10:07:10
249.36,2018-04-22 17:07:14,2018-04-22 10:07:14
245.52,2018-04-22 17:07:16,2018-04-22 10:07:16
237.96,2018-04-22 17:07:18,2018-04-22 10:07:18
237.68,2018-04-22 17:07:22,2018-04-22 10:07:22
231.79,2018-04-22 17:07:24,2018-04-22 10:07:24
233.66,2018-04-22 17:07:26,2018-04-22 10:07:26
240.19,2018-04-22 17:07:27,2018-04-22 10:07:27
246.81,2018-04-22 17:07:35,2018-04-22 10:07:35
250.54,2018-04-22 17:07:37,2018-04-22 10:07:37
249.91,2018-04-22 17:07:39,2018-04-22 10:07:39
255.21,2018-04-22 17:07:41,2018-04-22 10:07:41
257.61,2018-04-22 17:07:46,2018-04-22 10:07:46
262.05,2018-04-22 17:07:48,2018-04-22 10:07:48
263,2018-04-22 17:07:53,2018-04-22 10:07:53
267.28,2018-04-22 17:07:54,2018-04-22 10:07:54
272.58,2018-04-22 17:08:03,2018-04-22 10:08:03
276.06,2018-04-22 17:08:04,2018-04-22 10:08:04
279.21,2018-04-22 17:08:12,2018-04-22 10:08:12
284.81,2018-04-22 17:08:14,2018-04-22 10:08:14
285.76,2018-04-22 17:08:17,2018-04-22 10:08:17
289.39,2018-04-22 17:08:18,2018-04-22 10:08:18
292.5,2018-04-22 17:08:23,2018-04-22 10:08:23
296.69,2018-04-22 17:08:25,2018-04-22 10:08:25
296.76,2018-04-22 17:08:30,2018-04-22 10:08:30
303.18,2018-04-22 17:08:32,2018-04-22 10:08:32
305.52,2018-04-22 17:08:37,2018-04-22 10:08:37
308.98,2018-04-22 17:08:41,2018-04-22 10:08:41
308.06,2018-04-22 17:08:42,2018-04-22 10:08:42
313.45,2018-04-22 17:08:43,2018-04-22 10:08:43
319.5,2018-04-22 17:08:54,2018-04-22 10:08:54
315.35,2018-04-22 17:08:59,2018-04-22 10:08:59
314.36,2018-04-22 17:09:08,2018-04-22 10:09:08
311.57,2018-04-22 17:09:09,2018-04-22 10:09:09
315.71,2018-04-22 17:09:21,2018-04-22 10:09:21
311.54,2018-04-22 17:09:28,2018-04-22 10:09:28
306.62,2018-04-22 17:09:30,2018-04-22 10:09:30
306.95,2018-04-22 17:09:32,2018-04-22 10:09:32
312.7,2018-04-22 17:09:34,2018-04-22 10:09:34
313.77,2018-04-22 17:09:40,2018-04-22 10:09:40
305.94,2018-04-22 17:09:47,2018-04-22 10:09:47
307.53,2018-04-22 17:09:54,2018-04-22 10:09:54
304.05,2018-04-22 17:09:59,2018-04-22 10:09:59
304.75,2018-04-22 17:10:00,2018-04-22 10:10:00
304.75,2018-04-22 17:10:01,2018-04-22 10:10:01
311.45,2018-04-22 17:10:03,2018-04-22 10:10:03
312.3,2018-04-22 17:10:08,2018-04-22 10:10:08
307.44,2018-04-22 17:10:13,2018-04-22 10:10:13
313.04,2018-04-22 17:10:20,2018-04-22 10:10:20
309.51,2018-04-22 17:10:22,2018-04-22 10:10:22
307.06,2018-04-22 17:10:27,2018-04-22 10:10:27
312.95,2018-04-22 17:10:33,2018-04-22 10:10:33
308.93,2018-04-22 17:10:47,2018-04-22 10:10:47
304.51,2018-04-22 17:10:51,2018-04-22 10:10:51
301.47,2018-04-22 17:10:58,2018-04-22 10:10:58
297.09,2018-04-22 17:11:00,2018-04-22 10:11:00
302.53,2018-04-22 17:11:07,2018-04-22 10:11:07
297.83,2018-04-22 17:11:13,2018-04-22 10:11:13
293.24,2018-04-22 17:11:14,2018-04-22 10:11:14
291.51,2018-04-22 17:11:19,2018-04-22 10:11:19
286.14,2018-04-22 17:11:20,2018-04-22 10:11:20
285.23,2018-04-22 17:11:24,2018-04-22 10:11:24
289.67,2018-04-22 17:11:25,2018-04-22 10:11:25
288.89,2018-04-22 17:11:32,2018-04-22 10:11:32
292.94,2018-04-22 17:11:33,2018-04-22 10:11:33
290.72,2018-04-22 17:11:43,2018-04-22 10:11:43
288.11,2018-04-22 17:11:47,2018-04-22 10:11:47
289.04,2018-04-22 17:11:48,2018-04-22 10:11:48
285.31,2018-04-22 17:11:51,2018-04-22 10:11:51
291.13,2018-04-22 17:11:55,2018-04-22 10:11:55
288.38,2018-04-22 17:11:59,2018-04-22 10:11:59
294.33,2018-04-22 17:12:04,2018-04-22 10:12:04
289.78,2018-04-22 17:12:07,2018-04-22 10:12:07
289.17,2018-04-22 17:12:11,2018-04-22 10:12:11
279.37,2018-04-22 17:12:18,2018-04-22 10:12:18
286.51,2018-04-22 17:12:21,2018-04-22 10:12:21
289.12,2018-04-22 17:12:28,2018-04-22 10:12:28
281.64,2018-04-22 17:12:32,2018-04-22 10:12:32
277.98,2018-04-22 17:12:38,2018-04-22 10:12:38
270.57,2018-04-22 17:12:42,2018-04-22 10:12:42
269.26,2018-04-22 17:12:49,2018-04-22 10:12:49
274.77,2018-04-22 17:12:54,2018-04-22 10:12:54
271.73,2018-04-22 17:12:56,2018-04-22 10:12:56
275.27,2018-04-22 17:12:57,2018-04-22 10:12:57
275.27,2018-04-22 17:12:58,2018-04-22 10:12:58
279.12,2018-04-22 17:12:59,2018-04-22 10:12:59
281.76,2018-04-22 17:13:05,2018-04-22 10:13:05
285.81,2018-04-22 17:13:06,2018-04-22 10:13:06
284.28,2018-04-22 17:13:08,2018-04-22 10:13:08
281.01,2018-04-22 17:13:09,2018-04-22 10:13:09
281.01,2018-04-22 17:13:10,2018-04-22 10:13:10
276.32,2018-04-22 17:13:11,2018-04-22 10:13:11
277.11,2018-04-22 17:13:13,2018-04-22 10:13:13
285.72,2018-04-22 17:13:14,2018-04-22 10:13:14
289.62,2018-04-22 17:13:16,2018-04-22 10:13:16
292.23,2018-04-22 17:13:22,2018-04-22 10:13:22
291.4,2018-04-22 17:13:26,2018-04-22 10:13:26
288.42,2018-04-22 17:13:28,2018-04-22 10:13:28
289.08,2018-04-22 17:13:29,2018-04-22 10:13:29
278.97,2018-04-22 17:13:31,2018-04-22 10:13:31
277.4,2018-04-22 17:13:42,2018-04-22 10:13:42
270.76,2018-04-22 17:13:46,2018-04-22 10:13:46
271.56,2018-04-22 17:13:47,2018-04-22 10:13:47
267.78,2018-04-22 17:13:49,2018-04-22 10:13:49
267.89,2018-04-22 17:13:52,2018-04-22 10:13:52
263.8,2018-04-22 17:13:55,2018-04-22 10:13:55
268.84,2018-04-22 17:14:00,2018-04-22 10:14:00
264.73,2018-04-22 17:14:02,2018-04-22 10:14:02
266.12,2018-04-22 17:14:06,2018-04-22 10:14:06
259.91,2018-04-22 17:14:10,2018-04-22 10:14:10
260.72,2018-04-22 17:14:12,2018-04-22 10:14:12
258.19,2018-04-22 17:14:13,2018-04-22 10:14:13
264.67,2018-04-22 17:14:19,2018-04-22 10:14:19
268.49,2018-04-22 17:14:21,2018-04-22 10:14:21
268.1,2018-04-22 17:14:24,2018-04-22 10:14:24
271.91,2018-04-22 17:14:25,2018-04-22 10:14:25
272.64,2018-04-22 17:14:29,2018-04-22 10:14:29
277.74,2018-04-22 17:14:32,2018-04-22 10:14:32
276.74,2018-04-22 17:14:33,2018-04-22 10:14:33
279.37,2018-04-22 17:14:35,2018-04-22 10:14:35
280.13,2018-04-22 17:14:40,2018-04-22 10:14:40
283.29,2018-04-22 17:14:41,2018-04-22 10:14:41
283.29,2018-04-22 17:14:43,2018-04-22 10:14:43
286.68,2018-04-22 17:14:44,2018-04-22 10:14:44
289.25,2018-04-22 17:14:49,2018-04-22 10:14:49
293.12,2018-04-22 17:14:51,2018-04-22 10:14:51
296.05,2018-04-22 17:14:58,2018-04-22 10:14:58
298.88,2018-04-22 17:14:59,2018-04-22 10:14:59
